id_factura,fecha,id_proveedor,id_departamento,importe,concepto
FAC_74C51791,2025-06-21,PROV_0020,DEP_HR,5963.95,Consultoría Estratégica Trimestral - Ref 4971
FAC_6FACDDA8,2025-04-18,PROV_0027,DEP_HR,3232.88,Asesoría Financiera - Ref 1480
FAC_D2872AEB,2024-11-23,PROV_0004,DEP_HR,13084.93,Asesoría Financiera - Ref 6840
FAC_BB0136E2,2024-06-10,PROV_0022,DEP_LEG,1997.17,Asesoría Legal laboral - Ref 4082
FAC_0F616371,2025-12-17,PROV_0034,DEP_HR,888.35,Consumibles y Papelería - Ref 1992
FAC_B2CEBED7,2024-10-18,PROV_0018,DEP_IT,8700.0,Mobiliario ergonómico - Ref 6562
FAC_1C11EDC1,2026-03-15,PROV_0027,DEP_LEG,7590.0,Consultoría Estratégica Trimestral - Ref 4865
FAC_F089B0A4,2026-05-11,PROV_0025,DEP_IT,220.54,Consumo Eléctrico Centralizado - Ref 6784
FAC_97851EEB,2025-02-25,PROV_0008,DEP_MKT,9299.0,Cafetería y Catering - Ref 7353
FAC_4D2FB459,2025-11-06,PROV_0025,DEP_IT,681.03,Consumo Eléctrico Centralizado - Ref 2270
FAC_ABD1AFD6,2024-01-27,PROV_0001,DEP_OPS,9390.0,Auditoría de Procesos - Ref 3887
FAC_EE833395,2024-02-10,PROV_0023,DEP_HR,3101.61,Gestión RRSS mensual - Ref 7989
FAC_878AA60C,2024-10-30,PROV_0002,DEP_LEG,1109.51,Gestión RRSS mensual - Ref 6948
FAC_FFCCCFC8,2024-03-04,PROV_0012,DEP_OPS,358.12,Mantenimiento Ascensores - Ref 1455
FAC_CDA2A812,2026-01-17,PROV_0004,DEP_HR,14046.32,Auditoría de Procesos - Ref 6677
FAC_51BA6FFB,2025-12-06,PROV_0035,DEP_FIN,11838.28,Asesoría Financiera - Ref 8106
FAC_8AF7CE2C,2024-07-23,PROV_0015,DEP_MKT,7111.63,Almacenamiento y Picking - Ref 6826
FAC_7B6358EC,2024-06-09,PROV_0006,DEP_IT,857.17,Control Acceso Biométrico - Ref 4197
FAC_2967CF33,2025-12-18,PROV_0005,DEP_MKT,13074.51,Servicio Formación Ejecutiva - Ref 9201
FAC_8D9D16F1,2025-06-11,PROV_0009,DEP_IT,7681.98,Hosting Web mensual - Ref 9041
FAC_270EC8D2,2025-09-27,PROV_0034,DEP_FIN,7400.0,Consumibles y Papelería - Ref 9769
FAC_9102DAB3,2025-07-15,PROV_0025,DEP_OPS,133.3,Mantenimiento Ascensores - Ref 4365
FAC_6A52CD97,2025-04-02,PROV_0029,DEP_MKT,1203.32,Servicio Notaría - Ref 8334
FAC_29C7429A,2024-11-13,PROV_0014,DEP_LEG,14137.39,Licencias de Software Cloud - Ref 7611
FAC_5A3888D5,2024-02-21,PROV_0035,DEP_LEG,13862.0,Servicio Formación Ejecutiva - Ref 1118
FAC_637734C0,2024-11-22,PROV_0002,DEP_MKT,2582.52,Campaña Publicidad Digital - Ref 9640
FAC_3C7450A3,2025-10-09,PROV_0004,DEP_OPS,14740.04,Consultoría Estratégica Trimestral - Ref 7938
FAC_6835561E,2026-02-21,PROV_0023,DEP_LEG,2184.15,Diseño Marca Corporativa - Ref 6885
FAC_56BD3E8C,2024-03-21,PROV_0019,DEP_IT,2541.8,Servicio Notaría - Ref 6340
FAC_E8113E50,2024-02-20,PROV_0005,DEP_IT,2774.26,Auditoría de Procesos - Ref 4891
FAC_7D536D4B,2024-07-22,PROV_0014,DEP_LEG,13588.43,Hardware Portátiles - Ref 6616
FAC_22695E83,2024-08-02,PROV_0005,DEP_LEG,9632.31,Auditoría de Procesos - Ref 1445
FAC_D6F6CD22,2026-05-02,PROV_0003,DEP_OPS,8600.0,Cafetería y Catering - Ref 8685
FAC_E980FC7B,2025-12-15,PROV_0010,DEP_HR,836.44,Mobiliario ergonómico - Ref 1637
FAC_132F4FCA,2024-06-23,PROV_0009,DEP_FIN,13623.99,Mantenimiento Servidores - Ref 3005
FAC_5D94443E,2025-11-09,PROV_0032,DEP_FIN,289.25,Material de Oficina general - Ref 5366
FAC_0340D430,2025-07-27,PROV_0032,DEP_HR,575.05,Material de Oficina general - Ref 6397
FAC_2CEB0409,2024-03-14,PROV_0026,DEP_HR,11687.16,Servicio Formación Ejecutiva - Ref 7048
FAC_1F310BBE,2025-04-06,PROV_0015,DEP_IT,13913.81,Fletes Internacionales - Ref 6125
FAC_BFFE45FE,2025-10-23,PROV_0029,DEP_HR,2508.65,Servicio Notaría - Ref 1210
FAC_401159B5,2025-03-25,PROV_0003,DEP_OPS,388.36,Consumibles y Papelería - Ref 7778
FAC_5CD07205,2026-04-18,PROV_0007,DEP_IT,4252.74,Soporte de Sistemas E2E - Ref 5208
FAC_AFC2AEE8,2024-02-10,PROV_0025,DEP_OPS,7650.0,Mantenimiento Ascensores - Ref 6827
FAC_D4F0E4D2,2024-11-17,PROV_0013,DEP_FIN,4686.4,Diseño Marca Corporativa - Ref 4066
FAC_AB56E296,2024-09-15,PROV_0032,DEP_HR,9900.0,Material de Oficina general - Ref 5476
FAC_C1F7D2C4,2025-03-04,PROV_0026,DEP_FIN,7453.7,Servicio Formación Ejecutiva - Ref 2479
FAC_7F241B1C,2025-12-01,PROV_0013,DEP_LEG,4064.91,Patrocinio Evento Anual - Ref 6152
FAC_BF49741A,2024-05-07,PROV_0030,DEP_IT,731.46,Mobiliario ergonómico - Ref 7322
FAC_E818AAD8,2025-12-30,PROV_0008,DEP_FIN,541.33,Mobiliario ergonómico - Ref 8577
FAC_9DF9077F,2026-01-09,PROV_0025,DEP_OPS,676.02,Consumo Eléctrico Centralizado - Ref 3501
FAC_F4AA7BFC,2025-05-07,PROV_0006,DEP_HR,2147.92,Control Acceso Biométrico - Ref 9790
FAC_F1D5F9C9,2025-08-04,PROV_0001,DEP_LEG,11077.16,Auditoría de Procesos - Ref 7371
FAC_EC4A60FC,2024-06-28,PROV_0029,DEP_LEG,2422.79,Tasas de Registro y Patentes - Ref 8222
FAC_F38FCEBE,2024-12-11,PROV_0021,DEP_MKT,7990.0,Auditoría de Procesos - Ref 9747
FAC_2F28AD38,2025-01-14,PROV_0034,DEP_OPS,576.74,Cafetería y Catering - Ref 8025
FAC_E1D089EE,2025-11-07,PROV_0022,DEP_OPS,1745.1,Tasas de Registro y Patentes - Ref 3361
FAC_C9AD2366,2024-09-30,PROV_0005,DEP_MKT,10177.14,Servicio Formación Ejecutiva - Ref 5756
FAC_FB681AFF,2026-03-18,PROV_0005,DEP_MKT,5835.19,Consultoría Estratégica Trimestral - Ref 4216
FAC_E26648E7,2024-07-18,PROV_0021,DEP_LEG,10374.94,Asesoría Financiera - Ref 3893
FAC_E3ECC569,2024-04-03,PROV_0016,DEP_LEG,2483.88,Control Acceso Biométrico - Ref 3068
FAC_CF05852A,2024-05-15,PROV_0021,DEP_MKT,2707.48,Asesoría Financiera - Ref 6425
FAC_E4939EFA,2024-12-08,PROV_0018,DEP_OPS,107.68,Mobiliario ergonómico - Ref 6380
FAC_933227DB,2026-03-09,PROV_0025,DEP_OPS,425.82,Limpieza Oficinas Centrales - Ref 3603
FAC_06561ADA,2025-09-19,PROV_0016,DEP_OPS,1384.2,Control Acceso Biométrico - Ref 9880
FAC_825D86D7,2024-01-21,PROV_0005,DEP_OPS,6961.17,Auditoría de Procesos - Ref 1113
FAC_7CD8AF46,2024-05-24,PROV_0001,DEP_MKT,10255.74,Auditoría de Procesos - Ref 2493
FAC_780F7B58,2025-03-18,PROV_0008,DEP_MKT,949.36,Consumibles y Papelería - Ref 6235
FAC_1E63538E,2024-06-10,PROV_0029,DEP_LEG,3279.83,Servicio Notaría - Ref 2557
FAC_AEA95328,2024-10-23,PROV_0025,DEP_HR,8850.0,Consumo Eléctrico Centralizado - Ref 9066
FAC_008350C3,2026-04-29,PROV_0023,DEP_IT,2066.71,Diseño Marca Corporativa - Ref 8166
FAC_26F18339,2025-06-19,PROV_0022,DEP_LEG,3917.1,Asesoría Legal laboral - Ref 2071
FAC_B654EA2D,2025-09-12,PROV_0024,DEP_OPS,4259.27,Soporte de Sistemas E2E - Ref 2252
FAC_ADA6C97D,2026-06-04,PROV_0031,DEP_FIN,8590.0,Servicio Formación Ejecutiva - Ref 2233
FAC_10BF4FA2,2024-12-30,PROV_0021,DEP_FIN,3691.01,Servicio Formación Ejecutiva - Ref 2829
FAC_46865934,2025-10-02,PROV_0031,DEP_IT,2907.27,Asesoría Financiera - Ref 1397
FAC_8B4E98EB,2024-07-09,PROV_0020,DEP_MKT,7143.08,Auditoría de Procesos - Ref 7577
FAC_A04099F6,2024-12-09,PROV_0014,DEP_HR,8312.56,Mantenimiento Servidores - Ref 1639
FAC_FC00CDDE,2024-04-07,PROV_0001,DEP_MKT,5537.79,Asesoría Financiera - Ref 3532
FAC_1EEF5098,2026-03-15,PROV_0032,DEP_FIN,931.96,Consumibles y Papelería - Ref 6903
FAC_0CA69EBF,2025-11-12,PROV_0010,DEP_HR,496.48,Cafetería y Catering - Ref 3864
FAC_B3D31E38,2024-05-22,PROV_0002,DEP_HR,1510.86,Diseño Marca Corporativa - Ref 4279
FAC_287FE572,2024-08-21,PROV_0030,DEP_MKT,271.88,Consumibles y Papelería - Ref 2192
FAC_929B9610,2026-01-18,PROV_0032,DEP_FIN,158.64,Consumibles y Papelería - Ref 5015
FAC_261C0788,2025-06-08,PROV_0009,DEP_FIN,12632.53,Mantenimiento Servidores - Ref 7860
FAC_30DCA1E0,2024-01-26,PROV_0019,DEP_LEG,2200.4,Servicio Notaría - Ref 2346
FAC_16DF922B,2025-11-28,PROV_0034,DEP_OPS,637.96,Mobiliario ergonómico - Ref 4119
FAC_EC5207E8,2024-02-14,PROV_0023,DEP_MKT,7900.0,Gestión RRSS mensual - Ref 6940
FAC_2261BD98,2024-11-24,PROV_0024,DEP_LEG,14591.59,Licencias de Software Cloud - Ref 4127
FAC_68B3F121,2024-05-07,PROV_0009,DEP_OPS,5757.18,Mantenimiento Servidores - Ref 5437
FAC_C4FA6144,2025-05-16,PROV_0034,DEP_MKT,845.3,Material de Oficina general - Ref 2425
FAC_D468997D,2026-03-30,PROV_0011,DEP_MKT,2546.39,Sistemas Alarma Instalación - Ref 8938
FAC_40F86C96,2025-04-01,PROV_0022,DEP_FIN,903.29,Tasas de Registro y Patentes - Ref 7678
FAC_A9B1474F,2025-01-03,PROV_0004,DEP_OPS,12836.13,Auditoría de Procesos - Ref 7561
FAC_0FD81109,2025-05-31,PROV_0025,DEP_HR,618.94,Reparación Climatización - Ref 1618
FAC_8077FBFA,2025-12-27,PROV_0027,DEP_OPS,9289.55,Asesoría Financiera - Ref 6094
FAC_F560AF83,2025-10-28,PROV_0027,DEP_OPS,10817.08,Servicio Formación Ejecutiva - Ref 9481
FAC_60450E19,2024-04-11,PROV_0004,DEP_OPS,10206.06,Servicio Formación Ejecutiva - Ref 7210
FAC_43C25CBE,2024-10-19,PROV_0020,DEP_FIN,11085.96,Auditoría de Procesos - Ref 2031
FAC_31E39315,2025-07-06,PROV_0031,DEP_HR,5738.85,Asesoría Financiera - Ref 6421
FAC_633891AC,2024-07-06,PROV_0025,DEP_IT,810.13,Consumo Eléctrico Centralizado - Ref 7003
FAC_16988538,2025-06-02,PROV_0020,DEP_OPS,12791.06,Auditoría de Procesos - Ref 6162
FAC_956B9349,2025-05-20,PROV_0006,DEP_FIN,4913.89,Sistemas Alarma Instalación - Ref 5162
FAC_7E91C092,2025-09-06,PROV_0028,DEP_OPS,2331.13,Campaña Publicidad Digital - Ref 6817
FAC_2EDF6147,2026-02-14,PROV_0016,DEP_IT,8450.0,Sistemas Alarma Instalación - Ref 8923
FAC_147A0D01,2025-02-09,PROV_0034,DEP_FIN,336.19,Consumibles y Papelería - Ref 6203
FAC_3415AD5A,2025-10-02,PROV_0030,DEP_LEG,522.04,Material de Oficina general - Ref 6342
FAC_06BC438D,2024-03-25,PROV_0026,DEP_HR,7600.0,Auditoría de Procesos - Ref 7134
FAC_8325E79C,2024-08-12,PROV_0016,DEP_HR,3315.13,Control Acceso Biométrico - Ref 2315
FAC_97B172C4,2024-05-30,PROV_0013,DEP_FIN,911.5,Gestión RRSS mensual - Ref 2496
FAC_C60C4DC6,2024-12-11,PROV_0006,DEP_FIN,4634.71,Servicio de Vigilancia mensual - Ref 6808
FAC_977133CD,2026-01-10,PROV_0023,DEP_OPS,4144.18,Campaña Publicidad Digital - Ref 3995
FAC_3B318E4E,2025-01-12,PROV_0010,DEP_MKT,402.42,Cafetería y Catering - Ref 3130
FAC_B8904C74,2026-05-09,PROV_0035,DEP_HR,4946.17,Consultoría Estratégica Trimestral - Ref 3579
FAC_44872DF1,2024-02-11,PROV_0003,DEP_HR,753.81,Mobiliario ergonómico - Ref 7205
FAC_2A106BEE,2024-05-30,PROV_0026,DEP_FIN,5265.76,Auditoría de Procesos - Ref 3451
FAC_A3CB969F,2026-05-15,PROV_0016,DEP_FIN,4781.3,Servicio de Vigilancia mensual - Ref 3171
FAC_58FDA26A,2025-10-24,PROV_0033,DEP_LEG,1674.31,Patrocinio Evento Anual - Ref 7523
FAC_A469A5F1,2026-01-16,PROV_0010,DEP_HR,880.01,Consumibles y Papelería - Ref 6097
FAC_BEBA2619,2024-02-22,PROV_0010,DEP_MKT,188.12,Mobiliario ergonómico - Ref 3299
FAC_5780ED9E,2024-07-06,PROV_0004,DEP_IT,9613.81,Consultoría Estratégica Trimestral - Ref 3485
FAC_D9333B35,2024-09-08,PROV_0035,DEP_OPS,7260.79,Consultoría Estratégica Trimestral - Ref 7325
FAC_38142EBB,2025-04-04,PROV_0030,DEP_MKT,303.46,Cafetería y Catering - Ref 6783
FAC_18610566,2024-08-19,PROV_0016,DEP_LEG,2163.53,Servicio de Vigilancia mensual - Ref 5811
FAC_538B67FA,2026-02-22,PROV_0028,DEP_HR,1657.11,Diseño Marca Corporativa - Ref 2733
FAC_8B539B01,2025-01-16,PROV_0003,DEP_FIN,300.88,Material de Oficina general - Ref 2004
FAC_98400325,2025-11-16,PROV_0025,DEP_LEG,682.15,Consumo Eléctrico Centralizado - Ref 5453
FAC_62A7BC25,2024-03-22,PROV_0010,DEP_IT,336.43,Mobiliario ergonómico - Ref 7638
FAC_9A118FF9,2024-12-09,PROV_0015,DEP_HR,14880.66,Almacenamiento y Picking - Ref 1409
FAC_75C6CB72,2024-06-23,PROV_0007,DEP_LEG,4754.03,Licencias de Software Cloud - Ref 4524
FAC_3B87FD93,2024-10-30,PROV_0023,DEP_OPS,1542.79,Campaña Publicidad Digital - Ref 4264
FAC_05C41233,2026-01-26,PROV_0017,DEP_FIN,2104.81,Patrocinio Evento Anual - Ref 5166
FAC_53278858,2024-03-05,PROV_0032,DEP_IT,721.84,Mobiliario ergonómico - Ref 7966
FAC_5995E6E7,2024-11-17,PROV_0018,DEP_FIN,698.3,Mobiliario ergonómico - Ref 5254
FAC_0644452E,2025-06-09,PROV_0017,DEP_HR,4443.66,Gestión RRSS mensual - Ref 2628
FAC_380068EA,2026-05-18,PROV_0035,DEP_FIN,14518.33,Servicio Formación Ejecutiva - Ref 4689
FAC_665AD2EE,2025-10-16,PROV_0022,DEP_HR,2777.27,Tasas de Registro y Patentes - Ref 6671
FAC_9FA4CFB5,2025-01-27,PROV_0008,DEP_HR,684.51,Mobiliario ergonómico - Ref 8236
FAC_56499A82,2024-04-12,PROV_0018,DEP_FIN,493.43,Cafetería y Catering - Ref 3867
FAC_18CAD9AF,2025-07-11,PROV_0011,DEP_IT,2255.81,Servicio de Vigilancia mensual - Ref 3305
FAC_ED55C269,2025-04-04,PROV_0014,DEP_MKT,9936.04,Hardware Portátiles - Ref 9548
FAC_2B1F4750,2026-06-01,PROV_0032,DEP_MKT,8300.0,Material de Oficina general - Ref 9361
FAC_A4F80151,2025-03-09,PROV_0007,DEP_OPS,13715.56,Hardware Portátiles - Ref 2231
FAC_753A8251,2024-09-29,PROV_0015,DEP_LEG,12416.55,Distribución Última Milla - Ref 9918
FAC_C9980A86,2025-10-11,PROV_0007,DEP_LEG,7081.35,Hardware Portátiles - Ref 1081
FAC_AAF8D414,2026-04-19,PROV_0010,DEP_FIN,162.49,Mobiliario ergonómico - Ref 9098
FAC_02076DC3,2024-07-27,PROV_0004,DEP_IT,2586.17,Consultoría Estratégica Trimestral - Ref 6263
FAC_BD547194,2024-02-13,PROV_0033,DEP_LEG,1596.58,Gestión RRSS mensual - Ref 1586
FAC_347C209C,2026-01-18,PROV_0005,DEP_OPS,13607.76,Servicio Formación Ejecutiva - Ref 6621
FAC_69256B86,2024-01-20,PROV_0007,DEP_LEG,10262.19,Soporte de Sistemas E2E - Ref 9729
FAC_25A6DF82,2025-07-07,PROV_0009,DEP_OPS,10886.82,Hosting Web mensual - Ref 9312
FAC_A0FF9D6C,2024-07-23,PROV_0002,DEP_LEG,921.42,Patrocinio Evento Anual - Ref 4409
FAC_8000B242,2024-02-01,PROV_0004,DEP_LEG,11064.0,Auditoría de Procesos - Ref 7023
FAC_0DAD8527,2025-09-10,PROV_0015,DEP_FIN,11864.41,Almacenamiento y Picking - Ref 8966
FAC_EF43AA4F,2025-04-03,PROV_0023,DEP_LEG,1585.12,Patrocinio Evento Anual - Ref 5091
FAC_9A3E79FF,2026-05-16,PROV_0014,DEP_IT,8346.45,Licencias de Software Cloud - Ref 9399
FAC_066DC1E9,2025-07-24,PROV_0034,DEP_OPS,8490.0,Mobiliario ergonómico - Ref 6654
FAC_6EF5C82B,2024-01-08,PROV_0034,DEP_LEG,289.04,Cafetería y Catering - Ref 4477
FAC_B46ACDC8,2025-07-02,PROV_0018,DEP_FIN,65.86,Mobiliario ergonómico - Ref 9420
FAC_71B71729,2024-08-21,PROV_0026,DEP_FIN,14736.83,Auditoría de Procesos - Ref 5522
FAC_CADEEEEB,2025-09-06,PROV_0019,DEP_IT,1634.34,Tasas de Registro y Patentes - Ref 1520
FAC_11C70D0D,2025-11-16,PROV_0008,DEP_HR,215.95,Mobiliario ergonómico - Ref 2503
FAC_FE23BDB2,2026-06-15,PROV_0009,DEP_LEG,13354.68,Hosting Web mensual - Ref 6989
FAC_9601E565,2024-02-03,PROV_0009,DEP_HR,2789.24,Soporte de Sistemas E2E - Ref 9182
FAC_BF7F5BEC,2024-04-17,PROV_0029,DEP_OPS,2504.76,Asesoría Legal laboral - Ref 7910
FAC_671F16C7,2023-12-31,PROV_0004,DEP_HR,10048.28,Servicio Formación Ejecutiva - Ref 3347
FAC_C97890C7,2025-05-27,PROV_0025,DEP_FIN,233.45,Limpieza Oficinas Centrales - Ref 3694
FAC_B73552C2,2024-10-05,PROV_0026,DEP_HR,3399.9,Auditoría de Procesos - Ref 1432
FAC_CE33F6A3,2024-06-24,PROV_0006,DEP_LEG,1561.92,Sistemas Alarma Instalación - Ref 1639
FAC_F917F0F7,2025-12-16,PROV_0019,DEP_OPS,1387.67,Asesoría Legal laboral - Ref 3473
FAC_6B439F60,2025-05-23,PROV_0003,DEP_LEG,814.68,Material de Oficina general - Ref 3811
FAC_DF5AC49E,2026-05-08,PROV_0008,DEP_IT,185.77,Material de Oficina general - Ref 8210
FAC_6102344E,2024-10-03,PROV_0023,DEP_FIN,3447.0,Gestión RRSS mensual - Ref 6743
FAC_11875152,2024-08-16,PROV_0035,DEP_HR,12474.81,Consultoría Estratégica Trimestral - Ref 5337
FAC_FD296AF4,2024-04-08,PROV_0025,DEP_OPS,515.49,Consumo Eléctrico Centralizado - Ref 2196
FAC_13B6A828,2026-05-04,PROV_0029,DEP_MKT,4378.09,Servicio Notaría - Ref 4899
FAC_30053980,2025-03-10,PROV_0003,DEP_LEG,377.48,Cafetería y Catering - Ref 5555
FAC_4160909B,2025-09-14,PROV_0024,DEP_MKT,4569.34,Licencias de Software Cloud - Ref 9257
FAC_4D4D7783,2025-11-27,PROV_0013,DEP_MKT,4049.39,Diseño Marca Corporativa - Ref 5345
FAC_21D4E123,2024-12-14,PROV_0025,DEP_OPS,684.77,Reparación Climatización - Ref 8537
FAC_F181F402,2024-04-01,PROV_0008,DEP_HR,426.53,Cafetería y Catering - Ref 8014
FAC_C75DC493,2024-11-15,PROV_0013,DEP_LEG,4891.43,Gestión RRSS mensual - Ref 2751
FAC_6A3603CE,2024-01-23,PROV_0013,DEP_FIN,9690.0,Diseño Marca Corporativa - Ref 6558
FAC_B6466213,2024-11-20,PROV_0019,DEP_FIN,933.41,Servicio Notaría - Ref 2821
FAC_97984701,2025-02-05,PROV_0006,DEP_FIN,8300.0,Sistemas Alarma Instalación - Ref 3213
FAC_8C801A95,2026-04-19,PROV_0015,DEP_OPS,12396.85,Almacenamiento y Picking - Ref 1061
FAC_7922B567,2025-06-30,PROV_0005,DEP_MKT,6698.88,Consultoría Estratégica Trimestral - Ref 5567
FAC_09C5B464,2024-12-05,PROV_0024,DEP_MKT,2515.27,Licencias de Software Cloud - Ref 9299
FAC_FF487E6A,2024-11-18,PROV_0013,DEP_FIN,8799.0,Campaña Publicidad Digital - Ref 4846
FAC_1DB8338E,2025-08-10,PROV_0033,DEP_MKT,3701.52,Patrocinio Evento Anual - Ref 8758
FAC_C4948372,2024-11-02,PROV_0011,DEP_OPS,1542.91,Servicio de Vigilancia mensual - Ref 3920
FAC_54DEACE8,2024-04-01,PROV_0019,DEP_FIN,1830.07,Asesoría Legal laboral - Ref 2563
FAC_8B1D4FEC,2025-05-14,PROV_0013,DEP_HR,2091.49,Diseño Marca Corporativa - Ref 9378
FAC_45DE48E9,2024-10-14,PROV_0028,DEP_OPS,2369.74,Campaña Publicidad Digital - Ref 3195
FAC_752E3555,2025-09-23,PROV_0011,DEP_MKT,1063.45,Servicio de Vigilancia mensual - Ref 7664
FAC_7AFC1EEE,2024-04-14,PROV_0019,DEP_IT,1790.29,Asesoría Legal laboral - Ref 9037
FAC_815F5532,2026-03-04,PROV_0025,DEP_LEG,724.92,Consumo Eléctrico Centralizado - Ref 9938
FAC_0BA41A42,2026-03-09,PROV_0017,DEP_LEG,2699.29,Patrocinio Evento Anual - Ref 9759
FAC_9EFAFECB,2025-01-07,PROV_0033,DEP_HR,3544.42,Patrocinio Evento Anual - Ref 6533
FAC_539049BC,2025-08-08,PROV_0016,DEP_LEG,1063.0,Servicio de Vigilancia mensual - Ref 7117
FAC_39BB4F18,2024-10-24,PROV_0001,DEP_HR,11506.33,Asesoría Financiera - Ref 6131
FAC_68DC5CE1,2025-10-27,PROV_0015,DEP_FIN,4038.83,Distribución Última Milla - Ref 3361
FAC_7EBEABA9,2024-08-27,PROV_0010,DEP_OPS,331.76,Consumibles y Papelería - Ref 3800
FAC_B343F62C,2024-01-15,PROV_0005,DEP_LEG,13783.73,Consultoría Estratégica Trimestral - Ref 5077
FAC_C34C2FA8,2024-11-05,PROV_0015,DEP_IT,4300.13,Almacenamiento y Picking - Ref 2640
FAC_29D9463A,2024-07-26,PROV_0011,DEP_OPS,871.66,Sistemas Alarma Instalación - Ref 3579
FAC_116062F2,2024-04-27,PROV_0022,DEP_FIN,3982.06,Tasas de Registro y Patentes - Ref 1538
FAC_9CEE06D7,2025-11-15,PROV_0001,DEP_MKT,7577.2,Consultoría Estratégica Trimestral - Ref 1072
FAC_00322E59,2025-09-25,PROV_0008,DEP_LEG,8100.0,Cafetería y Catering - Ref 8315
FAC_A0DD2E39,2025-09-27,PROV_0032,DEP_IT,211.81,Cafetería y Catering - Ref 7276
FAC_B4C2C4E0,2025-05-28,PROV_0016,DEP_HR,1772.6,Servicio de Vigilancia mensual - Ref 4965
FAC_B9EEFD30,2025-04-02,PROV_0004,DEP_OPS,8444.3,Asesoría Financiera - Ref 2614
FAC_1BBBAB2C,2024-09-08,PROV_0001,DEP_LEG,13738.18,Servicio Formación Ejecutiva - Ref 5070
FAC_C3B6F8C4,2024-10-24,PROV_0025,DEP_FIN,560.84,Mantenimiento Ascensores - Ref 7798
FAC_082EF5F3,2026-05-23,PROV_0009,DEP_LEG,2556.61,Hosting Web mensual - Ref 6769
FAC_F6222BF8,2025-11-20,PROV_0030,DEP_IT,564.95,Material de Oficina general - Ref 2264
FAC_8BD0F185,2026-01-29,PROV_0019,DEP_LEG,1290.93,Servicio Notaría - Ref 7304
FAC_5C970AFC,2024-10-27,PROV_0024,DEP_LEG,4513.45,Soporte de Sistemas E2E - Ref 5774
FAC_3604D19F,2026-02-11,PROV_0007,DEP_FIN,11271.7,Soporte de Sistemas E2E - Ref 3929
FAC_7D42EA0B,2025-01-10,PROV_0028,DEP_OPS,669.23,Patrocinio Evento Anual - Ref 5899
FAC_26CB3C3F,2026-01-05,PROV_0010,DEP_OPS,707.36,Cafetería y Catering - Ref 7394
FAC_D63FE13F,2025-10-14,PROV_0034,DEP_FIN,927.35,Consumibles y Papelería - Ref 2548
FAC_515B9CA1,2024-01-06,PROV_0034,DEP_FIN,7899.0,Consumibles y Papelería - Ref 9212
FAC_4F086A10,2025-01-22,PROV_0026,DEP_OPS,12428.06,Servicio Formación Ejecutiva - Ref 5126
FAC_BBB591C3,2025-05-14,PROV_0031,DEP_FIN,3297.67,Asesoría Financiera - Ref 4354
FAC_2ED9DB25,2024-09-17,PROV_0015,DEP_MKT,10684.29,Fletes Internacionales - Ref 1542
FAC_5054C99E,2026-03-13,PROV_0020,DEP_IT,9856.82,Auditoría de Procesos - Ref 9300
FAC_82B9ECC6,2024-01-25,PROV_0008,DEP_IT,7499.0,Consumibles y Papelería - Ref 5934
FAC_53B2FE41,2025-01-07,PROV_0012,DEP_MKT,9490.0,Consumo Eléctrico Centralizado - Ref 4013
FAC_F43860EB,2024-07-08,PROV_0024,DEP_OPS,12791.96,Licencias de Software Cloud - Ref 2195
FAC_564AA8B0,2024-03-20,PROV_0014,DEP_MKT,3475.87,Hardware Portátiles - Ref 9418
FAC_2DACD886,2024-06-19,PROV_0004,DEP_MKT,12188.83,Servicio Formación Ejecutiva - Ref 8788
FAC_FE9F9C31,2024-04-23,PROV_0008,DEP_MKT,550.33,Cafetería y Catering - Ref 4945
FAC_8D099B89,2024-10-30,PROV_0014,DEP_HR,4556.54,Hosting Web mensual - Ref 9518
FAC_E3FF3EFC,2024-05-16,PROV_0034,DEP_FIN,869.66,Material de Oficina general - Ref 8771
FAC_659389A0,2024-10-12,PROV_0020,DEP_FIN,6343.29,Servicio Formación Ejecutiva - Ref 8711
FAC_4F1F49F4,2024-08-15,PROV_0024,DEP_MKT,3026.78,Hardware Portátiles - Ref 1637
FAC_4F626FA6,2025-12-03,PROV_0029,DEP_MKT,2815.61,Defensa Jurídica mensual - Ref 5268
FAC_394A467C,2024-06-17,PROV_0024,DEP_HR,9250.0,Hardware Portátiles - Ref 1723
FAC_67BB11E6,2024-05-08,PROV_0005,DEP_LEG,8766.93,Consultoría Estratégica Trimestral - Ref 7347
FAC_9508401B,2025-06-27,PROV_0024,DEP_MKT,5817.97,Hardware Portátiles - Ref 6969
FAC_64E7CE0E,2025-03-08,PROV_0013,DEP_FIN,1380.31,Gestión RRSS mensual - Ref 1319
FAC_7EAEFD09,2025-12-02,PROV_0031,DEP_LEG,11463.41,Servicio Formación Ejecutiva - Ref 7141
FAC_685E32D3,2024-07-27,PROV_0008,DEP_HR,103.8,Material de Oficina general - Ref 7037
FAC_5F22D2C7,2024-02-14,PROV_0029,DEP_HR,2871.16,Tasas de Registro y Patentes - Ref 5188
FAC_C2537B95,2025-01-16,PROV_0033,DEP_OPS,1729.63,Diseño Marca Corporativa - Ref 1361
FAC_64C874CD,2024-05-02,PROV_0017,DEP_OPS,514.62,Diseño Marca Corporativa - Ref 6105
FAC_CCC02F75,2025-03-15,PROV_0006,DEP_IT,3678.29,Sistemas Alarma Instalación - Ref 5444
FAC_9839FC94,2026-03-10,PROV_0009,DEP_MKT,4195.05,Hosting Web mensual - Ref 1316
